GlobalEventID,IsRootEvent,QuadClass,EventCode,EventRootCode,ActionGeo_Lat,ActionGeo_Long,country_code_alpha,source_country_code
715891297,1,1,22,2,15.3547,44.2067,YEM,SAU
715891298,1,3,112,11,-19.0,29.0,ZWE,ZWE
715891299,1,1,10,1,18.975,72.8258,IND,IND
715891300,1,1,51,5,18.975,72.8258,IND,IND
715891301,0,1,12,1,39.0194,125.755,PRK,KOR
715891302,1,1,51,5,10.2048,122.98899999999999,PHL,PHL
715891303,1,1,51,5,10.2048,122.98899999999999,PHL,PHL
715891304,0,1,14,1,14.6042,120.98200000000001,PHL,INT
715891305,0,2,871,8,14.6042,120.98200000000001,PHL,INT
715891306,1,1,51,5,10.2048,122.98899999999999,PHL,PHL
715891307,0,1,10,1,-6.17444,106.829,IDN,ARE
715891308,1,3,130,13,27.45,83.1333,IND,IND
715891309,1,3,130,13,27.45,83.1333,IND,IND
715891310,1,1,20,2,27.45,83.1333,IND,IND
715891311,1,1,20,2,27.25,80.75,IND,IND
715891312,1,1,51,5,27.45,83.1333,IND,IND
715891313,1,1,51,5,27.25,80.75,IND,IND
715891314,1,4,172,17,27.25,80.75,IND,IND
715891315,1,1,10,1,15.5,47.5,YEM,INT
715891316,1,1,12,1,16.0021,120.169,PHL,INT
715891317,1,1,12,1,14.6042,120.98200000000001,PHL,INT
715891318,0,1,20,2,36.17,-119.74600000000001,USA,INT
715891319,1,1,43,4,26.4667,80.35,IND,IND
715891320,1,1,43,4,30.199,67.0097,PAK,AFG
715891321,0,2,70,7,14.6042,120.98200000000001,PHL,INT
715891322,0,2,70,7,16.45,120.55,PHL,INT
715891323,0,2,70,7,35.5148,35.7768,SYR,RUS
715891324,0,4,180,18,18.975,72.8258,IND,IND
715891325,0,3,100,10,22.4648,92.0684,BGD,BGD
715891326,0,3,100,10,22.4648,92.0684,BGD,BGD
715891327,0,1,43,4,9.08333,7.53333,NGA,NGA
715891328,0,1,43,4,42.1497,-74.9384,USA,NGA
715891329,0,2,60,6,32.8925,13.18,LBY,USA
715891330,0,2,60,6,16.0,30.0,SDN,USA
715891331,0,2,70,7,32.8925,13.18,LBY,USA
715891332,0,2,70,7,16.0,30.0,SDN,USA
715891333,1,4,182,18,65.0,-18.0,ISL,GBR
715891334,1,1,211,2,9.08333,7.53333,NGA,NGA
715891335,1,1,42,4,26.4667,80.35,IND,IND
715891336,0,1,13,1,33.9167,76.6667,IND,INT
715891337,0,2,70,7,60.0,100.0,RUS,RUS
715891338,0,1,51,5,35.5148,35.7768,SYR,RUS
715891339,0,1,51,5,60.0,100.0,RUS,RUS
715891340,0,3,111,11,31.7667,35.2333,ISR,ARE
715891341,0,2,841,8,31.7667,35.2333,ISR,AUS
715891342,0,2,841,8,-8.1774,112.89299999999999,IDN,AUS
715891343,0,4,192,19,-6.17444,106.829,IDN,ARE
715891344,0,3,111,11,-6.1522,106.991,IDN,ARE
715891345,1,3,110,11,-30.0,26.0,ZAF,INT
715891346,1,1,40,4,50.8333,4.33333,BEL,IND
715891347,0,1,46,4,51.5,-0.116667,GBR,IND
715891348,0,1,46,4,54.0,-4.0,GBR,IND
715891349,0,3,127,12,31.7667,35.2333,ISR,RUS
715891350,0,1,46,4,30.1337,9.50072,LBY,INT
715891351,0,1,46,4,36.8028,10.1797,TUN,SGP
715891352,0,1,14,1,-6.17444,106.829,IDN,ARE
715891353,0,1,14,1,41.0186,28.9647,TUR,ARE
715891354,0,1,10,1,31.7667,35.2333,ISR,RUS
715891355,0,1,10,1,38.8951,-77.0364,USA,RUS
715891356,0,1,42,4,31.7667,35.2333,ISR,RUS
715891357,0,1,42,4,38.8951,-77.0364,USA,RUS
715891358,1,2,81,8,31.7667,35.2333,ISR,INT
715891359,1,2,81,8,35.75,51.5148,IRN,INT
715891360,0,4,190,19,34.5167,69.1833,AFG,PAK
715891361,0,1,12,1,34.5167,69.1833,AFG,SAU
715891362,1,1,35,3,40.0,127.0,PRK,IND
715891363,1,1,43,4,26.4667,80.35,IND,IND
715891364,1,2,80,8,13.5,76.0,IND,IND
715891365,1,3,1014,10,13.5,76.0,IND,IND
715891366,0,4,180,18,34.0983,-118.32700000000001,USA,IND
715891367,0,4,180,18,28.4667,77.0333,IND,IND
715891368,1,1,42,4,28.6667,77.2167,IND,IND
715891369,1,2,60,6,28.6667,77.2167,IND,IND
715891370,0,1,214,2,18.975,72.8258,IND,IND
715891371,1,2,90,9,18.975,72.8258,IND,IND
715891372,1,2,90,9,18.9833,73.1,IND,IND
715891373,1,4,190,19,18.975,72.8258,IND,IND
715891374,1,1,234,2,13.5,76.0,IND,IND
715891375,1,1,51,5,27.45,83.1333,IND,IND
715891376,1,2,60,6,23.0333,72.6167,IND,IND
715891377,1,1,51,5,13.5,76.0,IND,IND
715891378,1,2,90,9,13.5,76.0,IND,IND
715891379,1,1,43,4,26.4667,80.35,IND,IND
715891380,0,4,180,18,18.975,72.8258,IND,IND
715891382,0,4,175,17,40.0,127.0,PRK,IND
715891384,0,4,180,18,18.975,72.8258,IND,IND
715891385,1,2,80,8,13.5,76.0,IND,IND
715891386,1,3,1014,10,13.5,76.0,IND,IND
715891387,1,2,90,9,13.5,76.0,IND,IND
715891388,1,1,43,4,26.4667,80.35,IND,IND
715891389,0,1,214,2,18.975,72.8258,IND,IND
715891390,1,3,112,11,15.3547,44.2067,YEM,SAU
715891391,0,1,20,2,54.0,-6.41667,IRL,IRL
715891392,0,1,51,5,54.0,-6.41667,IRL,IRL
715891393,1,1,20,2,51.5,-0.116667,GBR,USA
715891394,0,1,10,1,31.0287,61.5012,IRN,INT
715891395,0,1,42,4,55.7522,37.6156,RUS,INT
715891396,0,1,42,4,35.75,51.5148,IRN,INT
715891397,0,1,42,4,35.75,51.5148,IRN,INT
715891398,1,1,46,4,35.75,51.5148,IRN,INT
715891399,1,1,46,4,35.75,51.5148,IRN,INT
715891400,1,1,36,3,32.0,53.0,IRN,PAK
715891401,1,1,43,4,32.0,53.0,IRN,PAK
715891402,1,1,10,1,51.1811,71.4278,KAZ,IRN
715891403,0,4,190,19,25.0,45.0,SAU,INT
715891404,1,4,180,18,31.5333,35.1,ISR,PSE
715891405,1,4,180,18,31.7667,35.2333,ISR,PSE
715891406,1,4,190,19,31.5333,35.1,ISR,PSE
715891407,1,4,190,19,31.7667,35.2333,ISR,PSE
715891408,1,1,51,5,31.5,34.75,ISR,ISR
715891409,1,3,113,11,-8.1774,112.89299999999999,IDN,AUS
715891410,1,3,113,11,31.7667,35.2333,ISR,AUS
715891411,1,4,163,16,-6.17444,106.829,IDN,AUS
715891412,1,4,163,16,31.7667,35.2333,ISR,AUS
715891413,1,4,180,18,31.5333,35.1,ISR,PSE
715891414,1,4,180,18,31.7667,35.2333,ISR,PSE
715891415,1,3,100,10,32.4594,35.3009,PSE,PSE
715891416,1,3,100,10,31.7667,35.2333,ISR,PSE
715891417,1,1,10,1,32.2199,35.2636,PSE,ARE
715891418,1,1,10,1,31.5,34.75,ISR,ARE
715891419,1,4,191,19,31.7667,35.2333,ISR,ISR
715891420,1,1,10,1,32.4594,35.3009,PSE,PSE
715891421,1,4,180,18,31.5333,35.1,ISR,PSE
715891422,0,4,190,19,31.425074,34.373398,PSE,RUS
715891423,0,4,190,19,31.7667,35.2333,ISR,USA
715891424,1,4,173,17,31.7667,35.2333,ISR,LBN
715891425,1,4,173,17,31.7667,35.2333,ISR,LBN
715891426,1,1,20,2,31.7667,35.2333,ISR,LBN
715891427,1,3,141,14,31.7667,35.2333,ISR,LBN
715891428,1,1,51,5,42.3442,-75.1704,USA,USA
715891429,1,3,141,14,31.7667,35.2333,ISR,USA
715891430,1,4,160,16,31.7667,35.2333,ISR,USA
715891431,1,1,51,5,42.3442,-75.1704,USA,USA
715891432,1,1,40,4,55.7522,37.6156,RUS,ISR
715891433,1,1,40,4,55.7522,37.6156,RUS,ISR
715891434,1,1,42,4,55.7522,37.6156,RUS,ISR
715891435,1,1,42,4,55.7522,37.6156,RUS,ISR
715891436,1,1,36,3,31.95,35.9333,JOR,PSE
715891437,1,1,36,3,30.0445,31.2332,EGY,PSE
715891438,1,1,46,4,31.95,35.9333,JOR,PSE
715891439,1,1,46,4,24.0,54.0,ARE,PSE
715891440,1,1,10,1,24.6408,46.7728,SAU,ARE
715891441,1,1,10,1,32.2199,35.2636,PSE,ARE
715891442,0,3,100,10,60.0,100.0,RUS,INT
715891443,0,1,10,1,31.0287,61.5012,IRN,INT
715891444,0,1,10,1,36.9573,49.849,IRN,INT
715891445,1,1,10,1,60.0,100.0,RUS,IRN
715891446,1,1,10,1,60.0,100.0,RUS,IRN
715891447,0,2,70,7,34.5,134.25,JPN,JPN
715891448,1,3,100,10,54.0,-4.0,GBR,INT
715891449,1,3,100,10,39.828175,-98.5795,USA,INT
715891450,0,1,20,2,37.0,127.5,KOR,JPN
715891451,0,1,20,2,37.0,127.5,KOR,JPN
715891452,1,1,36,3,37.5664,127.0,KOR,JPN
715891453,1,1,36,3,36.0,138.0,JPN,JPN
715891454,1,1,36,3,36.0,138.0,JPN,JPN
715891455,1,4,181,18,39.0194,125.755,PRK,JPN
715891456,1,4,181,18,39.0194,125.755,PRK,JPN
715891457,1,4,181,18,35.685,139.751,JPN,JPN
715891458,1,4,181,18,35.685,139.751,JPN,JPN
715891459,0,1,10,1,40.5004,-75.3749,USA,USA
715891460,0,1,15,1,40.5004,-75.3749,USA,USA
715891461,0,1,15,1,40.5773,-77.264,USA,USA
715891462,1,1,20,2,39.9289,116.38799999999999,CHN,IND
715891463,0,1,20,2,41.0186,28.9647,TUR,ARE
715891464,0,1,51,5,40.5004,-75.3749,USA,USA
715891465,0,1,51,5,40.5773,-77.264,USA,USA
715891466,1,1,51,5,8.549339999999999,-72.3914,VEN,VEN
715891467,0,2,80,8,27.8333,-81.717,USA,USA
715891468,0,2,871,8,39.5364,-83.4391,USA,USA
715891469,0,2,871,8,38.8951,-77.0364,USA,USA
715891470,0,2,90,9,-30.0,26.0,ZAF,INT
715891471,0,3,110,11,38.8964,-77.0262,USA,USA
715891472,1,3,120,12,38.8951,-77.0364,USA,USA
715891473,0,4,173,17,40.5004,-75.3749,USA,USA
715891474,0,1,214,2,18.975,72.8258,IND,IND
715891475,0,3,112,11,41.0186,28.9647,TUR,ARE
715891476,0,3,112,11,42.1497,-74.9384,USA,ARE
715891477,0,1,51,5,60.0,100.0,RUS,INT
715891478,1,1,40,4,60.0,100.0,RUS,USA
715891479,0,1,10,1,42.1497,-74.9384,USA,ARE
715891480,0,1,10,1,34.0306,74.2642,IND,INT
715891481,0,1,10,1,34.0306,74.2642,IND,INT
715891482,0,3,1124,11,33.9167,76.6667,IND,INT
715891483,0,3,1124,11,33.9167,76.6667,IND,INT
715891484,0,3,1124,11,34.0306,74.2642,IND,INT
715891485,1,4,195,19,38.8951,-77.0364,USA,USA
715891486,0,1,10,1,8.549339999999999,-72.3914,VEN,VEN
715891487,0,1,10,1,40.5773,-77.264,USA,USA
715891488,1,1,40,4,60.0,100.0,RUS,GBR
715891489,1,3,112,11,43.4108,-71.5653,USA,USA
715891490,0,3,120,12,39.5364,-83.4391,USA,USA
715891491,0,1,10,1,8.549339999999999,-72.3914,VEN,VEN
715891492,1,1,51,5,51.1811,71.4278,KAZ,IRN
715891493,1,3,1044,10,60.0,100.0,RUS,IRN
715891494,1,4,192,19,36.0,138.0,JPN,INT
715891495,1,3,1044,10,51.1811,71.4278,KAZ,IRN
715891496,1,3,1044,10,60.0,100.0,RUS,IRN
715891497,1,3,110,11,-4.55276,39.1236,KEN,KEN
715891498,1,1,10,1,10.3333,106.667,KHM,INT
715891499,0,1,51,5,10.3333,106.667,KHM,INT
715891500,0,1,46,4,39.9289,116.38799999999999,CHN,KOR
715891501,0,1,46,4,37.5664,127.0,KOR,KOR
715891502,1,4,172,17,37.75,128.25,KOR,KOR
715891503,1,2,70,7,37.5664,127.0,KOR,KOR
715891504,1,2,70,7,37.5664,127.0,KOR,KOR
715891505,1,1,36,3,36.0,138.0,JPN,JPN
715891506,1,1,36,3,37.5664,127.0,KOR,JPN
715891507,1,1,46,4,36.0,138.0,JPN,JPN
715891508,1,1,20,2,37.5664,127.0,KOR,USA
715891509,1,1,46,4,36.0,138.0,JPN,JPN
715891510,1,1,36,3,36.0,138.0,JPN,JPN
715891511,1,1,46,4,36.0,138.0,JPN,JPN
715891512,1,1,46,4,36.0,138.0,JPN,JPN
715891513,1,1,20,2,37.5664,127.0,KOR,USA
715891514,0,2,90,9,44.2563,-89.6385,USA,USA
715891515,1,3,144,14,31.7667,35.2333,ISR,INT
715891516,1,1,51,5,25.2522,55.28,ARE,INT
715891517,1,1,51,5,25.0,45.0,SAU,INT
715891518,0,2,60,6,38.8951,-77.0364,USA,USA
715891519,0,4,190,19,60.0,-96.0,CAN,CAN
715891520,0,1,30,3,-30.0,26.0,ZAF,INT
715891521,1,1,51,5,31.7667,35.2333,ISR,INT
715891522,0,1,40,4,33.8719,35.5097,LBN,RUS
715891523,0,1,40,4,33.8719,35.5097,LBN,RUS
715891524,0,2,73,7,32.8925,13.18,LBY,USA
715891525,1,1,353,3,30.1337,9.50072,LBY,SGP
715891526,0,1,10,1,21.7667,72.15,IND,IND
715891527,0,1,18,1,44.9429,-123.035,USA,INT
715891528,1,1,33,3,9.08333,7.53333,NGA,NGA
715891529,0,1,40,4,60.1756,24.9342,FIN,USA
715891530,1,1,40,4,6.914280000000001,0.536667,GHA,GHA
715891531,0,1,40,4,38.8964,-77.0262,USA,USA
715891532,1,2,60,6,43.3504,-84.5603,USA,USA
715891533,1,2,70,7,8.0034,124.28399999999999,PHL,PHL
715891534,1,2,71,7,41.5875,-109.20299999999999,USA,USA
715891535,1,2,71,7,42.9166,-108.667,USA,USA
715891536,1,2,71,7,38.8951,-77.0364,USA,USA
715891537,1,2,71,7,42.7475,-107.209,USA,USA
715891538,0,3,112,11,55.7522,37.6156,RUS,GBR
715891539,0,3,120,12,54.5,-6.5,GBR,USA
715891540,0,3,120,12,59.15,-2.61667,GBR,USA
715891541,1,1,40,4,25.2522,55.28,ARE,INT
715891542,0,3,112,11,50.8333,4.33333,BEL,GBR
715891543,1,1,36,3,38.8951,-77.0364,USA,USA
715891544,1,1,42,4,6.914280000000001,0.536667,GHA,GHA
715891546,1,1,14,1,-31.2566,28.3989,ZAF,ZAF
715891547,1,1,42,4,49.8091,1.3502399999999999,FRA,GBR
715891548,1,1,42,4,48.8893,0.608823,FRA,GBR
715891549,1,3,120,12,49.8091,1.3502399999999999,FRA,GBR
715891550,1,3,120,12,49.8091,1.3502399999999999,FRA,GBR
715891551,1,2,70,7,8.0034,124.28399999999999,PHL,PHL
715891552,1,1,51,5,4.75,6.83333,NGA,NGA
715891553,1,1,35,3,23.0333,72.6167,IND,IND
715891554,1,1,35,3,30.0,80.0,IND,IND
715891555,1,1,35,3,23.6,72.4,IND,IND
715891556,1,1,35,3,22.3,70.7833,IND,IND
715891557,1,2,70,7,8.0034,124.28399999999999,PHL,PHL
715891558,1,2,70,7,8.0034,124.28399999999999,PHL,PHL
715891559,0,1,18,1,45.5235,-122.676,USA,INT
715891560,0,1,18,1,44.9429,-123.035,USA,INT
715891561,1,1,42,4,32.799,-86.8073,USA,USA
715891562,1,1,42,4,40.314,-74.5089,USA,USA
715891563,1,1,43,4,39.828175,-98.5795,USA,PAK
715891564,1,3,1014,10,35.9429,-82.7088,USA,USA
715891565,1,3,1014,10,36.17,-119.74600000000001,USA,USA
715891566,0,1,36,3,-4.55276,39.1236,KEN,KEN
715891567,1,1,40,4,60.0,100.0,RUS,USA
715891568,1,1,40,4,60.0,100.0,RUS,USA
715891569,1,1,43,4,6.931939999999999,79.8478,LKA,INT
715891570,1,1,43,4,6.931939999999999,79.8478,LKA,INT
715891571,1,1,43,4,6.931939999999999,79.8478,LKA,INT
715891572,1,1,40,4,30.4207,-9.593160000000001,MAR,INT
715891573,1,1,10,1,51.5,-0.116667,GBR,GBR
715891574,1,1,43,4,39.828175,-98.5795,USA,MDV
715891575,1,4,173,17,3.2,73.0,MDV,MDV
715891576,1,4,173,17,39.828175,-98.5795,USA,MDV
715891577,1,1,43,4,3.2,73.0,MDV,MDV
715891578,1,1,43,4,39.828175,-98.5795,USA,MDV
715891579,0,3,141,14,34.0983,-118.32700000000001,USA,INT
715891580,0,3,141,14,34.0983,-118.32700000000001,USA,INT
715891581,0,3,141,14,38.8951,-77.0364,USA,INT
715891582,0,1,10,1,25.2522,55.28,ARE,INT
715891583,1,1,10,1,-40.94,144.62,AUS,GBR
715891584,1,1,15,1,42.1497,-74.9384,USA,USA
715891585,1,1,17,1,-40.94,144.62,AUS,GBR
715891586,1,1,42,4,31.0,36.0,JOR,INT
715891587,0,2,60,6,25.2522,55.28,ARE,INT
715891588,1,3,111,11,31.0,36.0,JOR,INT
715891589,1,1,51,5,-33.8833,151.217,AUS,AUS
715891590,0,1,51,5,-26.2,28.0833,ZAF,ZAF
715891591,0,1,51,5,-29.0,26.0,ZAF,ZAF
715891592,0,2,833,8,-29.0,26.0,ZAF,ZAF
715891593,1,3,1124,11,48.8612,2.11463,FRA,IND
715891594,1,1,20,2,39.0194,125.755,PRK,JPN
715891595,1,1,20,2,37.5664,127.0,KOR,JPN
715891596,1,1,10,1,60.0,100.0,RUS,INT
715891597,1,1,10,1,16.166667,107.83333300000001,VNM,INT
715891598,1,1,10,1,11.5,8.5,NGA,NGA
715891599,1,4,190,19,30.199,67.0097,PAK,USA
715891600,1,3,1384,13,60.0,100.0,RUS,INT
715891601,1,1,15,1,42.1497,-74.9384,USA,USA
715891602,1,1,51,5,35.7449,-86.7489,USA,INT
715891603,0,1,10,1,19.4342,-99.1386,MEX,USA
715891604,0,2,61,6,23.0,-102.0,MEX,USA
715891605,0,2,61,6,23.0,-102.0,MEX,USA
715891606,0,2,61,6,40.5773,-77.264,USA,USA
715891607,1,1,10,1,10.8183,7.574660000000001,NGA,NGA
715891608,1,1,20,2,10.8183,7.574660000000001,NGA,NGA
715891609,1,1,20,2,10.3333,7.75,NGA,NGA
715891610,1,1,51,5,30.199,67.0097,PAK,PAK
715891611,0,2,73,7,39.0194,125.755,PRK,JPN
715891612,0,2,73,7,35.685,139.751,JPN,JPN
715891613,0,3,111,11,30.199,67.0097,PAK,PAK
715891614,1,4,173,17,10.8183,7.574660000000001,NGA,NGA
715891615,1,4,173,17,10.3333,7.75,NGA,NGA
715891616,1,4,190,19,36.17,-119.74600000000001,USA,INT
715891617,0,2,72,7,17.9167,-93.8833,MEX,USA
715891618,0,2,72,7,17.9167,-93.8833,MEX,USA
715891619,1,2,62,6,10.8183,7.574660000000001,NGA,NGA
715891620,1,2,62,6,9.5,2.25,BEN,NGA
715891621,1,2,62,6,9.5,2.25,BEN,NGA
715891622,1,1,10,1,10.8183,7.574660000000001,NGA,NGA
715891623,1,1,51,5,30.199,67.0097,PAK,PAK
715891624,0,3,111,11,30.199,67.0097,PAK,PAK
715891625,0,4,180,18,13.3285,14.1217,NGA,USA
715891626,0,4,190,19,13.3285,14.1217,NGA,USA
715891627,1,4,190,19,15.460999999999999,45.3253,YEM,ARM
715891628,0,4,190,19,31.7587,-106.48700000000001,USA,USA
715891629,1,4,190,19,33.9167,76.6667,IND,INT
715891630,1,4,190,19,30.0,70.0,PAK,INT
715891631,1,1,10,1,35.9206,14.3664,MLT,MLT
715891632,1,1,12,1,35.9206,14.3664,MLT,MLT
715891633,0,4,193,19,51.5,-0.116667,GBR,USA
715891634,0,4,193,19,51.5,-0.116667,GBR,USA
715891635,0,4,193,19,42.1497,-74.9384,USA,USA
715891636,1,1,10,1,60.0,-96.0,CAN,INT
715891637,1,1,43,4,41.0186,28.9647,TUR,ARE
715891638,0,1,10,1,-30.0,26.0,ZAF,INT
715891639,1,1,42,4,28.4667,77.0333,IND,IND
715891640,1,1,42,4,34.0983,-118.32700000000001,USA,IND
715891641,1,1,10,1,39.828175,-98.5795,USA,INT
715891642,0,1,10,1,41.5834,-72.7622,USA,INT
715891643,1,1,10,1,41.5834,-72.7622,USA,INT
715891644,1,1,10,1,41.5834,-72.7622,USA,INT
715891645,0,1,36,3,25.0,45.0,SAU,INT
715891646,0,1,20,2,30.199,67.0097,PAK,PAK
715891647,0,2,70,7,30.199,67.0097,PAK,PAK
715891648,0,4,190,19,25.0,45.0,SAU,INT
715891649,0,4,190,19,25.0,45.0,SAU,INT
715891650,1,3,141,14,39.828175,-98.5795,USA,AUS
715891651,1,2,90,9,52.3667,9.71667,DEU,INT
715891652,1,2,90,9,3.16667,101.7,MYS,INT
715891653,1,2,90,9,52.3667,9.71667,DEU,INT
715891654,0,1,20,2,30.199,67.0097,PAK,PAK
715891655,1,3,112,11,31.6333,47.9167,IRN,NGA
715891656,1,1,42,4,31.7667,35.2333,ISR,INT
715891657,1,3,1312,13,31.7667,35.2333,ISR,AUS
715891658,1,1,20,2,4.0,102.0,MYS,INT
715891659,1,1,20,2,3.16667,101.7,MYS,INT
715891660,1,3,141,14,31.7667,35.2333,ISR,SAU
715891661,1,3,141,14,31.7667,35.2333,ISR,SAU
715891662,1,4,195,19,25.0,45.0,SAU,INT
715891663,1,4,195,19,15.5,47.5,YEM,INT
715891664,1,1,23,2,1.366667,103.8,SGP,INT
715891665,1,1,20,2,2.41667,111.25,MYS,INT
715891666,1,1,20,2,2.41667,111.25,MYS,INT
715891667,1,1,46,4,13.75,100.51700000000001,THA,SGP
715891668,1,1,46,4,2.5,112.5,MYS,SGP
715891669,1,1,20,2,2.5,112.5,MYS,INT
715891670,1,1,20,2,2.5,112.5,MYS,INT
715891671,0,1,51,5,9.5,2.25,BEN,INT
715891672,0,1,51,5,9.5,2.25,BEN,INT
715891673,1,1,10,1,41.9,12.4833,ITA,INT
715891674,1,1,13,1,6.48353,5.46224,NGA,INT
715891675,1,1,51,5,5.5,6.0,NGA,NGA
715891676,1,1,51,5,10.0,8.0,NGA,NGA
715891677,1,2,841,8,6.48353,5.46224,NGA,NGA
715891678,1,4,172,17,6.45306,3.39583,NGA,NGA
715891679,1,4,172,17,13.0609,5.23902,NGA,NGA
715891680,1,4,181,18,6.48353,5.46224,NGA,NGA
715891681,1,1,40,4,4.9517,8.322000000000001,NGA,NGA
715891682,0,1,42,4,42.1497,-74.9384,USA,NGA
715891683,1,1,10,1,9.08333,7.53333,NGA,NGA
715891684,1,1,10,1,7.3543,8.086,NGA,NGA
715891685,1,1,42,4,4.9517,8.322000000000001,NGA,NGA
715891686,1,4,172,17,8.5,4.55,NGA,NGA
715891687,1,4,172,17,6.45306,3.39583,NGA,NGA
715891688,1,4,172,17,13.0609,5.23902,NGA,NGA
715891689,1,1,43,4,38.8951,-77.0364,USA,NGA
715891690,1,1,43,4,39.0724,-76.7902,USA,NGA
715891691,1,1,43,4,39.0724,-76.7902,USA,NGA
715891692,1,1,43,4,10.0,8.0,NGA,NGA
715891693,1,1,51,5,7.33333,8.75,NGA,NGA
715891694,1,1,51,5,10.0,8.0,NGA,NGA
715891695,0,3,120,12,8.5,4.55,NGA,NGA
715891696,1,1,20,2,10.0,8.0,NGA,NGA
715891697,1,1,33,3,6.45306,3.39583,NGA,NGA
715891698,1,1,55,5,10.0,8.0,NGA,NGA
715891699,1,1,51,5,4.75,6.83333,NGA,NGA
715891700,1,1,51,5,10.0,8.0,NGA,NGA
715891701,1,1,10,1,5.38063,7.889869999999999,NGA,NGA
715891702,1,4,173,17,13.3285,14.1217,NGA,USA
715891703,0,4,173,17,11.8464,13.1603,NGA,USA
715891704,0,4,173,17,13.3285,14.1217,NGA,USA
715891705,1,1,42,4,39.0724,-76.7902,USA,NGA
715891706,1,1,42,4,39.0724,-76.7902,USA,NGA
715891707,1,1,42,4,10.0,8.0,NGA,NGA
715891708,1,1,51,5,7.33333,8.75,NGA,NGA
715891709,0,1,51,5,7.33333,8.75,NGA,NGA
715891710,0,1,36,3,46.0,2.0,FRA,GBR
715891711,1,2,84,8,52.5,5.75,NLD,AUS
715891712,1,1,20,2,34.5,134.25,JPN,JPN
715891713,1,1,10,1,47.333333,13.333332999999998,AUT,MLT
715891714,1,1,12,1,47.333333,13.333332999999998,AUT,MLT
715891715,1,1,12,1,47.333333,13.333332999999998,AUT,MLT
715891716,1,1,10,1,35.9206,14.3664,MLT,MLT
715891717,1,1,12,1,35.9206,14.3664,MLT,MLT
715891718,0,1,10,1,31.0287,61.5012,IRN,INT
715891719,0,1,13,1,46.0,2.0,FRA,GBR
715891720,0,2,70,7,30.0,70.0,PAK,IND
715891721,0,1,42,4,28.6667,77.2167,IND,IND
715891722,0,1,42,4,28.6667,77.2167,IND,IND
715891723,0,1,33,3,30.199,67.0097,PAK,TUV
715891724,0,1,36,3,39.9289,116.38799999999999,CHN,SGP
715891725,0,1,43,4,33.7,73.1667,PAK,SGP
715891726,0,2,70,7,30.199,67.0097,PAK,PAK
715891727,1,4,152,15,28.4785,65.6436,PAK,ARE
715891728,1,2,60,6,30.0,70.0,PAK,IND
715891729,0,1,10,1,28.6667,77.2167,IND,IND
715891730,0,1,10,1,30.0,70.0,PAK,IND
715891731,1,1,40,4,31.5497,74.3436,PAK,PAK
715891732,0,2,70,7,30.0,70.0,PAK,IND
715891733,0,3,111,11,30.199,67.0097,PAK,PAK
715891734,1,4,190,19,30.199,67.0097,PAK,INT
715891735,0,1,20,2,30.199,67.0097,PAK,PAK
715891736,1,4,1831,18,28.4785,65.6436,PAK,IND
715891737,1,1,42,4,28.4785,65.6436,PAK,IND
715891738,0,4,182,18,28.4785,65.6436,PAK,USA
715891739,0,4,182,18,30.199,67.0097,PAK,USA
715891740,1,1,18,1,30.199,67.0097,PAK,PAK
715891741,1,1,18,1,20.0,77.0,IND,PAK
715891742,1,3,111,11,30.199,67.0097,PAK,PAK
715891743,1,1,13,1,25.2522,55.28,ARE,INT
715891744,1,1,13,1,25.2522,55.28,ARE,INT
715891745,1,4,1831,18,30.199,67.0097,PAK,TUV
715891746,1,4,1831,18,30.199,67.0097,PAK,TUV
715891747,1,1,10,1,15.0,115.0,BRN,INT
715891748,1,1,10,1,8.63333,123.4,PHL,INT
715891749,1,1,51,5,8.0034,124.28399999999999,PHL,PHL
715891750,0,3,110,11,7.073060000000001,125.613,PHL,PHL
715891751,1,1,12,1,13.0,122.0,PHL,GBR
715891752,1,1,20,2,7.073060000000001,125.613,PHL,PHL
715891753,1,2,871,8,14.6042,120.98200000000001,PHL,INT
715891754,1,4,190,19,14.6042,120.98200000000001,PHL,INT
715891755,0,2,871,8,14.6042,120.98200000000001,PHL,INT
715891756,1,1,51,5,7.073060000000001,125.613,PHL,SGP
715891757,1,1,51,5,14.6042,120.98200000000001,PHL,SGP
715891758,1,1,51,5,39.828175,-98.5795,USA,RUS
715891759,1,3,110,11,14.6042,120.98200000000001,PHL,SGP
715891760,0,1,14,1,14.6042,120.98200000000001,PHL,INT
715891761,1,1,356,3,14.6042,120.98200000000001,PHL,INT
715891762,0,4,1821,18,16.0021,120.169,PHL,INT
715891763,0,4,1821,18,14.6042,120.98200000000001,PHL,INT
715891764,0,2,871,8,14.6042,120.98200000000001,PHL,INT
715891765,1,1,17,1,8.0034,124.28399999999999,PHL,PHL
715891766,1,1,17,1,7.11,125.649,PHL,PHL
715891767,1,1,36,3,11.0113,124.51700000000001,PHL,USA
715891768,1,1,51,5,7.073060000000001,125.613,PHL,RUS
715891769,1,1,51,5,39.828175,-98.5795,USA,RUS
715891770,1,1,51,5,15.4894,120.59200000000001,PHL,PHL
715891771,0,1,42,4,35.685,139.751,JPN,JPN
715891772,0,1,42,4,35.685,139.751,JPN,JPN
715891773,0,2,73,7,39.0194,125.755,PRK,JPN
715891774,0,2,73,7,35.685,139.751,JPN,JPN
715891775,1,4,150,15,39.0194,125.755,PRK,KOR
